"","pmid","from","to"
"15464","27221729","5510460828863833540","-1352472139412417435"
"15465","27221729","4632477083328856853","-1352472139412417435"
"15466","27221729","-6669128456047834903","-1352472139412417435"
"15467","27221729","-290649908450582724","-1352472139412417435"
"15468","27221729","-290649908450582724","-584173073577998456"
"15469","27221729","5510460828863833540","-584173073577998456"
"15470","27221729","4632477083328856853","-584173073577998456"
"15471","27221729","5829712284417423553","-584173073577998456"
"15472","27221729","-6669128456047834903","-584173073577998456"
"15473","27221729","-290649908450582724","-3586416418257805002"
"15474","27221729","5510460828863833540","-3586416418257805002"
"15475","27221729","4632477083328856853","-3586416418257805002"
"15476","27221729","5829712284417423553","-3586416418257805002"
"15477","27221729","-6669128456047834903","-3586416418257805002"
"15478","27221729","-290649908450582724","7210229895925052753"
"15479","27221729","5510460828863833540","7210229895925052753"
"15480","27221729","4632477083328856853","7210229895925052753"
"15481","27221729","5829712284417423553","7210229895925052753"
"15482","27221729","-6669128456047834903","7210229895925052753"
"15483","27221729","-290649908450582724","-3468580716674627425"
"15484","27221729","5510460828863833540","-3468580716674627425"
"15485","27221729","4632477083328856853","-3468580716674627425"
"15486","27221729","5829712284417423553","-3468580716674627425"
"15487","27221729","-6669128456047834903","-3468580716674627425"
"15488","27221729","-290649908450582724","3045573151349207762"
"15489","27221729","5510460828863833540","3045573151349207762"
"15490","27221729","5829712284417423553","4109099796969262719"
"15491","27221729","5510460828863833540","4109099796969262719"
"15492","27221729","5829712284417423553","-6841284586218123596"
"15493","27221729","5510460828863833540","-6841284586218123596"
"15494","27221729","4632477083328856853","-6841284586218123596"
"15495","27221729","-6669128456047834903","-6841284586218123596"
"15496","27221729","-290649908450582724","-1589015125670148196"
"15497","27221729","5510460828863833540","-1589015125670148196"
"15682","27248327","-2531875720891133112","3054548101838517883"
"16233","27323910","-8356303151323322921","-4382916669220838228"
"16234","27323910","-133014628300163222","-4382916669220838228"
"16235","27323910","-8356303151323322921","8519529802599800317"
"16236","27323910","-133014628300163222","8519529802599800317"
"16237","27323910","-8356303151323322921","-2691526144478427460"
"16238","27323910","-133014628300163222","-2691526144478427460"
"16262","27331411","1332107701671413820","1147702936170891397"
"16263","27331411","-2299936700995862033","8027871522178729439"
"16264","27331411","7850878548593074030","2720712733863489373"
"16473","27363283","3528821281990145526","7551748334296989841"
"16474","27363283","-8073017189073541138","7551748334296989841"
"16475","27363283","-8073017189073541138","-5886790088920785825"
"16476","27363283","-8073017189073541138","-4185875612495137623"
"16477","27363283","-8073017189073541138","-3918115998020098253"
"16478","27363283","-8073017189073541138","-2005291754510660353"
"16479","27363283","-8073017189073541138","-1463900116577583459"
"16480","27363283","-8073017189073541138","6677346897122091172"
"16481","27363283","-8073017189073541138","6465380633725784934"
"16482","27363283","-8073017189073541138","2000098051535259096"
"16483","27363283","-8073017189073541138","-8092986474166342776"
"16484","27363283","-8073017189073541138","8613697998226934419"
"16485","27363283","-8073017189073541138","-5621810857597100181"
"16486","27363283","-8073017189073541138","1503503774237393763"
"16487","27363283","-8073017189073541138","8386220746148700385"
"16488","27363283","-8073017189073541138","3211045700945726360"
"16543","27374090","-2056814564509388763","2228062921760909342"
"16544","27374090","-2056814564509388763","-4583780310743199411"
"16684","27385100","1685393985678457048","-6546688715351858796"
"16685","27385100","-9053976342694625635","-6546688715351858796"
"16702","27391441","4496191920649739347","-5161335018007062456"
"16863","27416912","7287342894640839607","-6666785625249577507"
"16864","27416912","7690085462478253680","-6666785625249577507"
"16865","27416912","-7463808890903380676","-6666785625249577507"
"16866","27416985","3934887264873752867","-227496649088444148"
"16867","27416985","-1014147375867388215","2042633807518141742"
"16868","27416985","-1051670365943237645","-2630793830686981687"
"16869","27416985","-1051670365943237645","-2630793830686981687"
"16870","27416985","1404933902319492121","-2630793830686981687"
"16871","27416985","-3212785207850349084","-2630793830686981687"
"16872","27416985","-1051670365943237645","-1135098093351933725"
"16873","27416985","-2531875720891133112","-1135098093351933725"
"16874","27416985","8596115707704972239","-1135098093351933725"
"16875","27416985","8596115707704972239","-1135098093351933725"
"16876","27416985","1404933902319492121","-1135098093351933725"
"16877","27416985","-4136293945453318069","-1135098093351933725"
"16878","27416985","4496191920649739347","-1135098093351933725"
"16879","27416985","7074361249633013650","-1135098093351933725"
"16880","27416985","8556962049153109223","-1135098093351933725"
"16881","27416985","-1690422511955589955","-1135098093351933725"
"16882","27416985","-3212785207850349084","-1135098093351933725"
"16883","27416985","1037369510078157027","-1135098093351933725"
"16884","27416985","3934887264873752867","-1135098093351933725"
"16885","27416985","-1051670365943237645","-1768652038431118668"
"16886","27416985","3709813188814751795","-1768652038431118668"
"16887","27416985","8596115707704972239","-1768652038431118668"
"16888","27416985","1404933902319492121","6694974120603701742"
"16889","27416985","-1051670365943237645","6694974120603701742"
"16890","27416985","8596115707704972239","6694974120603701742"
"16891","27416985","-3212785207850349084","6694974120603701742"
"16892","27416985","3934887264873752867","6694974120603701742"
"16893","27416985","-4475332471115026051","-6457859943045763490"
"16894","27416985","-6912052022144370498","-6457859943045763490"
"16895","27416985","-7545347992112963689","-6457859943045763490"
"16896","27416985","-3212785207850349084","-6457859943045763490"
"16897","27416985","3934887264873752867","-6457859943045763490"
"16898","27416985","-1014147375867388215","5114260405020229332"
"16899","27416985","-9120418093314084977","-7363433300282806446"
"16900","27416985","-3212785207850349084","-7363433300282806446"
"16901","27416985","8596115707704972239","-7363433300282806446"
"16902","27416985","-3409492502835059163","-7363433300282806446"
"17024","27438151","-4896417099078399246","-8078906316963467613"
"17025","27438151","-6235323789280108473","-8078906316963467613"
"17067","27443263","-2531875720891133112","4260088234180070159"
"17068","27443263","-754510669143280296","2807196440767786265"
"17069","27443263","4496191920649739347","2807196440767786265"
"17070","27443263","-7545347992112963689","-421845112043871739"
"17122","27451977","-6781003235278958016","-9179023582015518733"
"17130","27455414","-5669232169622284655","-543863456868583260"
"17131","27455414","5039342224281592929","7149879460834313682"
"17132","27455414","5039342224281592929","-5690111541569597548"
"17336","27471865","-7772300956773572321","-7071370157030818447"
"17337","27471865","-7583712953390133126","-1014302130875281495"
"17338","27471865","-9053976342694625635","-1014302130875281495"
"17339","27471865","-8015618763951062393","7794865502103230919"
"17340","27471865","3292602537680048575","7794865502103230919"
"17341","27471865","-7494356804684252412","7794865502103230919"
"17342","27471865","-7068561086887525665","1045035539652359261"
"17343","27471865","8986242563143777742","1045035539652359261"
"17498","27479177","-1626819451886873579","81381827473397441"
"17499","27479177","-1014147375867388215","-5752258315544787351"
"17500","27479177","-1626819451886873579","-5752258315544787351"
"17501","27479177","-1014147375867388215","8625468525995359811"
"17502","27479177","-1626819451886873579","3047741515900050204"
"17503","27479177","-1626819451886873579","115547740306875535"
"17504","27479177","-1014147375867388215","115547740306875535"
"18337","27494842","-181744167768479787","-6733786776413729026"
"18338","27494842","-1967291013072463669","8027871522178729439"
"18339","27494842","-4580955449083471666","2720712733863489373"
"18340","27494842","-247702615150796098","2720712733863489373"
"18341","27494842","-3563049674900499656","2720712733863489373"
"18544","27518241","-5456039446094105634","-7352158598483137409"
"18545","27518241","-5456039446094105634","-1719222456746353241"
"18546","27518241","-5456039446094105634","7515368346036247710"
"18664","27528663","-2753191902135382077","3366718130284481948"
"18665","27528663","225873056372186727","3366718130284481948"
"18702","27531008","4817139587086078689","-5146774051927472492"
"18703","27531008","-334220898029454320","5618085463563435272"
"18704","27531008","4817139587086078689","-7638514591557932487"
"18705","27531008","-5147621443259548872","7083849507247591251"
"18706","27531008","-8996349630221493249","-629879527485550015"
"18707","27531008","-8996349630221493249","-614989071021065285"
"18708","27531008","-8996349630221493249","-8442439696659884200"
"18902","27548565","-8425572189548604018","-4531165392600418301"
"18903","27548565","-8425572189548604018","6096077493310627138"
"18904","27548565","-8425572189548604018","-3590256302644951316"
"19174","23210835","-4590583408334966718","1556569704665667107"
"19196","23449614","-8015618763951062393","-3681595183734261895"
"19197","23449614","-1051670365943237645","-3681595183734261895"
"19255","27560108","-3004838947217765621","-4512654350840475712"
"19256","27560108","6115634281952161783","-4512654350840475712"
"19257","27560108","7382461850882962025","-4512654350840475712"
"19258","27560108","-3212785207850349084","-4512654350840475712"
"19259","27560108","3934887264873752867","-4512654350840475712"
"19260","27560108","-8999817060342921921","-4512654350840475712"
"19261","27560108","-2090378003088204237","-4512654350840475712"
"19262","27560108","5050209637230912742","291915129257800744"
"19263","27560108","4496191920649739347","291915129257800744"
"19264","27560108","7382461850882962025","291915129257800744"
"19265","27560108","-3212785207850349084","-7363433300282806446"
"19266","27560108","-1405816868044444179","-7363433300282806446"
"19267","27560108","7382461850882962025","-7363433300282806446"
"21062","27635733","8554088884191859459","1044758861639274461"
"21063","27635733","-1014147375867388215","3303681828928339709"
"21761","24970842","-1163467074943012750","-7732650551746857448"
"21762","24970842","-4014622110787192750","-8443881698787268335"
